Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2
MEF2C	Other	-0.198098044107651	0.0138068161620175	-0.0710108307814994
MEF2D	Other	-0.0315229539299728	0.0292947194310119	0.0854705564040285
MEFV	Other	0.0963731113029582	0.0288724069638197	0.0641726107935058
MEGF10	Other	0.0152807011947469	0.109543892822521	0.0279079102660996
MEGF11	Other	0.0255713436309462	0.00679841542600815	0.0812662967238441
MEGF6	Other	-0.0945972377106561	0.0153786224888877	-0.175859936912316
MEGF8	Other	0.16967089657628	-0.019388425627933	0.0398002515562292
MEGF9	Other	-0.00237025978117034	0.124311147957066	-0.019949385199165
MEI1	Other	-0.0479966856292126	0.0342503753166971	-0.205072524049021
MEI4	Other	0.00605771010228329	0.0953230921660889	0.0469374113460618
MEIOB	Other	-0.223524872310461	-0.123439493534348	-0.14261004265166
MEIS1	Other	-0.155324014115072	-0.360974846849073	0.0439504092311833
MEIS2	Other	0.130050548183986	0.375885249058841	0.208019113871268
MEIS3	Other	-0.0206871386029197	-0.0337335412293747	-0.0304111218849227
MELK	Other	-0.183173702262122	-0.177191308791875	-0.149742379803902
MEMO1	Other	-0.1162623270706	-0.306327661985259	-0.0149851345240563
MEN1	Other	-0.384112596688614	-0.323322517597354	-0.332506184866509
MEOX1	Other	0.0364116424938187	-0.0305463726159709	0.198055436603414
MEOX2	Other	0.300294393756423	0.197525808443804	0.244014971903232
MEP1A	Nonessential	0.0615773151713096	0.120826625153097	-0.0331861114625905
MEP1B	Nonessential	-0.161012569505694	-0.00735712906497579	-0.0214168127761488
MEPCE	Other	-0.10752324576505	-0.263459543630404	-0.338798616701603
MEPE	Nonessential	-0.189554048854808	-0.121932064068305	-0.146794298143832
MERTK	Other	-0.278732103705311	-0.126759251858377	-0.0907039393905949
MESDC1	Other	0.13220838309476	0.186816710209875	0.243790928159223
MESDC2	Other	0.0391943575587775	0.01339601106502	0.181023890585466
MESP1	Other	0.111445541196489	0.21034762978462	-0.021828751906389
MESP2	Other	0.0370166945446074	-0.0536180613448415	0.0044918034276708
MEST	Other	0.165561487116272	-0.00408413865260882	0.103495357829953
MET	Other	0.0596098338306387	-0.0595476053271724	-0.0808197360424298
METAP1	Other	-0.0705131527362588	-0.0341388534870866	-0.102917222337941
METAP1D	Other	0.156672603001909	0.238298465807777	0.191406211408398
METAP2	Other	0.034404551508002	-0.0231752085811041	-0.0105769013387913
METRN	Other	-0.00387162992314164	-0.0944668075124199	0.170125926545178
METRNL	Other	-0.0769807800144865	-0.0473223580201778	-0.120830928598209
METTL1	Other	-0.112451203131952	-0.145639821869831	-0.0543803381805195
METTL10	Other	-0.507301032914347	-0.352498263979802	-0.554798369605153
METTL11B	Other	0.0407876576863069	-0.126157754872591	-0.0396492175983367
METTL12	Other	-0.293708082298403	-0.265161444760867	-0.114394905731595
METTL13	Other	-0.204594424322336	-0.171684871824679	-0.106574957481415
METTL14	Other	0.158158011142712	0.193505425179214	0.206366935670681
METTL15	Other	-0.145868253307435	-0.232386042892206	-0.158777025662852
METTL16	Other	0.110746246848076	-0.0496555604381722	0.00628844024474984
METTL17	Other	-0.281518630203538	-0.287387878084624	-0.243665707095547
METTL18	Other	0.0366518320397681	-0.00157785631277868	-0.0355141342492599
METTL20	Other	0.0188385714255018	0.0165956804423069	0.0777651337207681
METTL21A	Other	0.0687316597519094	0.0803898432017745	0.00432246427960964
METTL21B	Other	-0.447721422122228	-0.21554166318229	-0.322392761915151
METTL21C	Other	0.031438691429007	-0.0730093218943536	0.122077111117141
METTL22	Other	0.155562569101926	0.159244374460394	0.0119213360041928
METTL23	Other	-0.369785242180033	-0.278735763373639	-0.249950923490916
METTL24	Other	-0.0585016902598238	0.0695677382934669	0.0455797153954274
METTL25	Other	-0.197282997945056	-0.0810371046745275	-0.0838637102940237
METTL2A	Other	0.129000718717526	-0.149743445854884	-0.0236878739767714
METTL2B	Other	0.0758559270481756	-0.113104630665029	-0.123116485199945
METTL3	Other	-0.103937285238952	-0.0551543517594835	0.024189738397246
METTL4	Other	0.0566346143594464	0.183715383679941	0.0262969399108971
METTL5	Other	0.033846455108617	-0.0363457828300549	-0.0538303957937233
METTL6	Other	0.0335432837459727	0.099770239211796	0.0333901845285585
METTL7A	Other	-0.289969276836426	-0.38720449108156	-0.223124782530639
METTL7B	Other	-0.236733214050514	-0.353001611656948	-0.128042101481536
METTL8	Other	-0.21416358023587	-0.0581513176189936	-0.0571837374239655
METTL9	Other	0.164705513567766	0.166516552683124	-0.112329894612746
MEX3A	Other	-0.273928445424395	-0.208966516719368	-0.308196640974985
MEX3B	Other	0.0290501064150969	0.0318988360931086	0.293988377008998
MEX3C	Other	-0.0561772548805665	-0.0305940345804124	0.0493895672844703
MEX3D	Other	0.132340067190694	0.293964235637582	0.279272911864269
MFAP1	Other	-0.359214459953483	-0.309607229270162	-0.341994603274847
MFAP2	Other	-0.063532465912275	0.146265808239232	-0.0576521054746878
MFAP3	Other	-0.0260058026029802	-0.0199181706290255	-0.0340896315828829
MFAP3L	Other	0.121726426401626	0.154783483676966	0.148692311265493
MFAP4	Other	0.0274028594377135	-0.0552674131250084	-0.238673636249249
MFAP5	Other	0.0146185314085652	0.00384516509665439	-0.106953633614407
MFF	Other	0.160208177320091	0.184342929126615	0.25217020185625
MFGE8	Other	-0.0606138381947218	-0.0237961025337328	0.0163367985762723
MFHAS1	Other	0.154733018183517	0.110136897470232	0.102802256329547
MFI2	Other	0.041155578112888	0.0889458528061831	0.0689192275601491
MFN1	Other	-0.0325939760319496	0.0222678723808928	0.0478801153205726
MFN2	Other	0.0849342462937648	0.0878886136300264	0.0915384082431524
MFNG	Other	0.0501346959180195	-0.09814206542926	-0.0982656443499929
MFRP	Nonessential	0.020942301553291	0.219691034503669	0.0713695465636308
MFSD1	Other	-0.188806422612026	-0.100445314735033	-0.0299923624363115
MFSD10	Other	-0.095616105838721	-0.072322449326079	-0.191567446719429
MFSD11	Other	-0.141131191969911	-0.336572203937266	-0.284406626550902
MFSD12	Other	0.0868602139611165	0.0286030745126276	0.0227530705483045
MFSD2A	Other	-0.00457244392296186	0.0979312773071449	-0.272109801169294
MFSD2B	Other	0.0963956379449715	0.144926653197433	0.0274609426276201
MFSD3	Other	0.0604429421844601	-0.00139597755083498	-0.0212323808424529
MFSD4	Other	0.0140587395669144	-0.00810867453055281	-0.201461741315666
MFSD5	Other	-0.0965721583648957	-0.00325326842574	-0.0411368417022711
MFSD6	Other	0.138282096408369	0.0264916005517993	0.169483878906848
MFSD6L	Other	0.281990883696441	0.165201757633762	0.180817241363261
MFSD7	Other	0.275306610529024	0.132035850716102	0.083212450195818
MFSD8	Other	-0.1255172005785	-0.148539758638165	-0.137162943587537
MFSD9	Other	0.00628780406739793	0.153587767251548	-0.102543641328363
MGA	Other	-0.396671128451272	-0.30640196276879	-0.136617436005374
MGAM	Other	0.100241628169229	0.152079147704709	0.0242455078336551
MGARP	Other	-0.132203954700183	-0.124883257993548	0.0510316630724287
MGAT1	Other	-0.00937897233821444	-0.0704107972717625	0.0399467765071408
MGAT2	Other	-0.168546444455448	-0.278660208989746	-0.138880675098575
MGAT3	Other	0.0743852886511358	0.0190924860497705	0.0454494547292315
MGAT4A	Other	-0.120879345898774	-0.122500164835451	-0.172106566978246
MGAT4B	Other	0.208850682538327	0.0739112118168435	0.150874727773738
MGAT4C	Other	0.0477111728537071	-0.0711871381198249	0.0367203155289288
MGAT4D	Other	0.0492985938140528	-0.153492742728267	-0.00702767069115599
MGAT5	Other	0.076386758576226	-0.125744385926441	-0.172073423996971
MGAT5B	Other	0.230411041267594	0.0318897040886597	0.118449195199977
MGEA5	Other	-0.229928032571776	-0.148219820416999	-0.231321653019111
MGLL	Other	0.0129717331404021	0.212091499003019	0.0491158892125906
MGME1	Other	0.0478313484765681	0.0102178499552777	0.0529432286221799
MGMT	Other	-0.0789812841003424	-0.0137925658041614	-0.0524564094912571
MGP	Other	-0.0334468313048056	0.0685449849400872	-0.037680876491501
MGRN1	Other	0.17360969964975	0.0663882334317412	0.166456339494217
MGST1	Other	0.177993185781422	0.324674197958474	0.364668434879112
MGST2	Other	-0.107943227432643	-0.194902170979478	-0.00243563537207359
MGST3	Other	-0.143623774826578	-0.0512835858085167	-0.0760148293086083
MIA	Other	0.0102123814434336	0.0371404990282007	0.0170622748147532
MIA2	Other	-0.00915598073919743	0.03934123707657	-0.00465232087960721
MIA3	Other	-0.189882857419442	-0.22341350256186	-0.247327603203503
MIB1	Other	-0.093267868469832	-0.254473969737272	-0.058002073979496
MIB2	Other	-0.00172543470091488	0.124114065602345	0.048245242736037
MICA	Other	0.00385365192585361	0.218848976744608	0.00581335186914603
MICAL1	Other	0.177790516025672	0.252479124610966	0.199491061380596
MICAL2	Other	0.0449224155299169	-0.00486584266286816	0.0411537411899855
MICAL3	Other	0.0480357176557787	0.0859551092159584	0.115236798164245
MICALCL	Other	0.223317153467391	0.0938604316713259	0.121086056070501
MICALL1	Other	0.0321608149890076	0.035342401416497	0.0778270701520051
MICALL2	Other	0.0755339955104004	0.0433704271618174	0.00190236610592542
MICB	Other	-0.136678994833908	-0.109435521839645	-0.0913039711026554
MICU1	Other	0.117945626936524	0.118180458089506	0.166122456995462
MICU2	Other	0.0165339115489147	-0.0316231162304249	-0.0829663259783599
MICU3	Other	0.221016274976542	0.175083788614501	0.0248090915921621
MID1	Other	0.225578233008988	0.0549346131889378	0.00799746928137968
MID1IP1	Other	0.257293811231646	0.125798777495364	0.200377763520278
MID2	Other	-0.0972257130635812	-0.0352926713092588	-0.0598554964971054
MIDN	Other	-0.171379901933737	-0.147127474529783	-0.129700648194998
MIEF1	Other	0.105785882586804	0.174658940450128	0.00543584113859178
MIEF2	Other	-0.108102011256507	-0.0633680522369555	-0.0293975890297937
MIEN1	Other	-0.0646856120041821	-0.3498574638687	-0.282092371324727
MIER1	Other	-0.32837244173631	-0.112975937883674	-0.308592453638292
MIER2	Other	0.150712654505023	0.0999051492925059	0.127079932614899
MIER3	Other	-0.169364852686311	-7.53463508598173e-05	-0.121819058167546
MIF	Other	0.0065447809764092	-0.0494403089963497	-0.00967797970583295
MIF4GD	Other	-0.136635163387714	-0.0240032669266473	-0.0253394950741889
MIIP	Other	0.0367163724763812	0.0628434834674212	-0.0575632621523957
MINA	Other	-0.142664820903466	-0.129017953909024	-0.137962020039727
MINK1	Other	0.21642012007049	-0.0232573245654214	0.0326876639867756
MINOS1	Other	0.0128192064444286	0.0351989621287324	-0.074864139463561
MINPP1	Other	-0.0405623536290259	-0.141404391308571	-0.0437387890821068
MIOS	Other	-0.100238225234231	0.0907769976437224	-0.0537693676506034
MIOX	Other	0.073106737098862	0.202684637296509	0.307450598654125
MIP	Other	0.0380539891868952	0.0841530798214035	0.0535172250725892
MIPEP	Other	-0.292901358685732	-0.315678275946327	-0.414172252647828
MIPOL1	Other	-0.329276180643301	-0.151458080574798	-0.285164263317998
MIR1-1HG	Other	0.00255871142566921	0.166076304455866	0.30456256791637
MIS12	Other	0.232691924343232	0.0536295667278746	0.0645338058612324
MIS18A	Other	-0.315048748460572	-0.358523957572999	-0.350278108355498
MIS18BP1	Other	-0.290881116896889	-0.29169477831736	-0.439334918693343
MISP	Other	0.0267138596429085	0.169310918479951	0.0885343485828744
MITD1	Other	-0.190567974943046	-0.256685882678602	-0.286229042850752
MITF	Other	-0.1006762883624	0.137522933221124	0.0133390603161835
MIXL1	Other	-0.000890617922853332	0.0547584603525504	0.0320330713217043
MKI67	Other	-0.285104923417777	-0.103193620179747	-0.0915599361876638
MKKS	Other	0.103540405549971	-0.0983180295825216	0.209036230277012
MKL1	Other	-0.187306980651186	-0.0225041183846119	-0.200948292332863
MKL2	Other	0.137562218137688	-0.123498007963006	0.141344995975866
MKLN1	Other	-0.178545392027943	-0.177083770063784	-0.086439582164721
MKNK1	Other	-0.337656012820408	-0.228516165789421	-0.317013838984751
MKNK2	Other	0.0771685312953377	0.0919959191088123	0.112501980147414
MKRN1	Other	-0.216211792275516	-0.194907647391433	-0.366514213495815
MKRN2	Other	0.150574688397983	-0.037643308159725	-0.0781527096542487
MKRN2OS	Other	0.056833670241742	0.117619110493671	0.0952019312192388
MKRN3	Other	0.0103376336422102	0.123487029564274	-0.0413960838595763
MKS1	Other	-0.080691735448843	-0.0800575553815731	-0.148345217109956
MKX	Other	0.0198921471402478	0.0745771767539209	0.0639717955587407
MLANA	Other	0.0582915121289403	0.124422224728477	-0.03934310574539
MLC1	Other	0.135049380796557	-0.0357381341339094	0.0547783199172433
MLEC	Other	0.21042495427253	-0.0177897929041104	0.0671652816529104
MLF1	Other	0.0689536970418312	0.0119260166387279	-0.0661027108911344
MLF2	Other	0.0678604544511781	0.00274175021608092	0.156970822944662
MLH1	Other	-0.0519481400901214	-0.129945909779832	0.115643341607049
MLH3	Other	0.0210579676975463	-0.0445163549804989	0.0610834462689586
MLIP	Other	-0.111953130424574	0.000304679173142031	-0.162056809424809
MLKL	Other	0.0160805255558762	0.0580793114707386	0.0703796809283466
MLLT1	Other	0.164316099923555	0.048194491640091	0.0795315773369287
MLLT10	Other	0.177252940826664	0.345745662092493	0.0286134889785061
MLLT11	Other	0.00486371271402411	-0.0659409656175174	0.0518006494087672
MLLT3	Other	0.148892791369735	0.0447026925935046	-0.0922957346376736
MLLT4	Other	-0.108448910859606	0.00537699094593425	-0.0155757272418593
MLLT6	Other	-0.347831863041753	-0.124654945127216	-0.217182953288167
MLN	Other	0.0594857109816583	0.130059889740802	0.212894496324832
MLNR	Other	-0.0939542854248745	-0.012634776193824	-0.0966831305247219
MLPH	Other	0.230995138767783	0.267222219916272	0.224445123774195
MLST8	Other	-0.100655182774016	-0.14848877630682	-0.135546949262816
MLX	Other	-0.183018814650087	0.0320817272688645	0.19994224090433
MLXIPL	Other	0.0339347952739915	0.0331701657638426	0.020836218213761
MLYCD	Other	0.00224082576169988	0.0716515465326356	0.0960120865435022
MMAA	Other	0.0916309259353596	-0.0750799878612403	-0.0479808647415318
MMAB	Other	-0.141059949966744	0.141969166531911	0.219336872137342
MMACHC	Other	-0.044322771493405	-0.0512125378112543	-0.217716696435408
MMADHC	Other	0.0847278368983321	-0.0371967122211005	0.115532828047553
MMD	Other	0.0970749555666916	0.139517399216709	0.139214257492006
MMD2	Nonessential	0.0327144367430575	-0.0520808542060489	0.164347188618224
MME	Other	-0.0638510343761544	-0.080916417568852	-0.0880591128318567
MMEL1	Other	0.0297444615033564	-0.0490656913784285	-0.125224514580285
MMGT1	Other	0.00925807940413055	0.0823589831597283	0.0146284551083458
MMP1	Other	0.0010772421533245	0.11991940859325	0.137404215762969
MMP10	Other	0.0917765454818998	-0.0153642166291588	0.0602514428184588
MMP11	Other	-0.140916026984084	-0.0860190263357394	-0.0645545169017923
MMP13	Other	0.197254784981998	0.0496889599534221	0.0549279710974695
MMP14	Other	0.0233656180240435	-0.118127839812053	-0.0388575833628484
MMP15	Other	0.0399454226744087	0.0925343266949362	0.0502410314904565
MMP16	Other	0.123041272939745	0.141927726055262	0.0619202616930715
MMP17	Other	0.0388738636502227	0.0371695790593848	0.0683668658528045
MMP19	Other	-0.064802919524011	-0.0322985363382063	-0.180190993102842
MMP2	Other	0.0788448763779702	0.15731162206226	0.184351582179104
MMP20	Nonessential	-0.110238371848983	0.110271054151233	0.153955846383158
MMP21	Nonessential	0.119075505439442	0.126883377162662	-0.105501077008839
MMP23B	Other	-0.135203154045581	-0.0249614379055089	-0.162711886447199
MMP24	Other	0.0347818808855905	0.0127328107294564	-0.0360988403906821
MMP25	Other	-0.401949238373574	-0.201182284282054	-0.223230015939858
MMP26	Nonessential	-0.0728061364632434	0.0368374288611044	0.149658398486924
MMP27	Nonessential	0.0639818736204066	-0.0220980557885079	0.158849203750489
MMP28	Other	-0.1767793690465	-0.131821484853207	-0.225609193782552
MMP3	Other	-0.0463637067129001	0.162798881615181	-0.209405786083868
MMP7	Other	-0.0950950482481381	-0.166943869284105	-0.0647360108617945
MMP8	Other	0.114184069670291	0.0969046361552832	-0.00838017555888981
MMP9	Other	-0.142728799432772	-0.119631015171739	-0.140242762936824
MMRN1	Other	-0.0634422271140772	0.147689652744821	0.103767711644158
MMRN2	Other	-0.00367714892940119	0.089085555505181	0.0444391086679563
MMS19	Other	-0.00297563440622944	-0.0667096263842745	-0.0220198406359982
MMS22L	Other	-0.455264332223762	-0.333685121957042	-0.282771946201072
MN1	Other	0.126609735401099	0.188077714406253	0.153651947333538
MNAT1	Other	-0.0669495350279441	-0.176249622006306	0.0418760778235995
MND1	Other	0.0753828865573526	0.149883233542491	0.124764840449581
MNDA	Other	0.0957858737351066	0.0451625929138411	0.0921073619330576
MNS1	Other	0.0254778361128968	0.0212931144915762	0.0301611109200357
MNT	Other	-0.0521423890605852	-0.125664716437569	-0.0253593969522965
MNX1	Other	0.123017455436185	0.132834680061014	0.0825813506208911
MOAP1	Other	-0.127850850579684	-0.0300408356479104	0.018336479112079
MOB1A	Other	-0.0236056067463037	0.0266798111408628	0.0278072652060304
MOB1B	Other	0.0231508905387175	0.154496525263869	0.0709934886304089
MOB2	Other	-0.217045374305276	-0.166924108373587	-0.169334499437902
MOB3A	Other	0.175296894806768	0.015332506700105	0.0146000111905018
MOB3B	Other	0.148506640240927	0.0514826431355373	0.0667982796636213
MOB3C	Other	0.106257470912528	-0.0366440016295518	-0.0375995966178704
MOB4	Other	-0.0124877507968361	-0.0141609178237222	-0.0348479054766055
MOBP	Other	0.0238464594222723	-0.230492281668112	-0.136899072893392
MOCOS	Other	0.0609938084776003	0.242007498685686	0.250656167444521
MOCS1	Other	0.203411558313651	0.392113539260301	0.132122693965861
MOCS2	Other	-0.085242822670479	-0.000899976456620738	-0.145014655250562
MOCS3	Other	-0.273313256695299	-0.223857890712247	-0.0774108677259441
MOG	Other	-0.356668990705056	-0.125198783841302	-0.287070533031585
MOGAT1	Other	0.142396661043597	0.230334022154108	0.200644515326938
MOGAT2	Other	-0.0173226455731824	0.0784779905443934	0.0734041550223402
MOGAT3	Nonessential	-0.111614967204976	-0.0714180334285006	-0.149188024850676
MOGS	Other	-0.0726887941777724	0.0148928137091933	-0.0545243858119131
MOK	Other	-0.310667187475378	-0.264586917967353	-0.234426209824833
MON1A	Other	0.0660377060778623	0.0636534949226936	-0.0320695490325013
MON1B	Other	-0.0611750130049115	-0.0923212937024315	-0.325611010553273
MON2	Other	0.0142206616536132	0.0111901273397751	-0.0220039415765618
