Gene	Category	CCK_biased	CCK_biased.1	CCK	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
GPRIN1	Other	0.0676985271378285	0.0676985271378285	0.0666422489320154	NA	NA	NA	NA	NA	0.9903979947966	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPRIN2	Other	-0.114001981851853	-0.114001981851853	-0.112612048922502	NA	NA	NA	NA	NA	0.986172804894747	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPRIN3	Other	0.066677799804542	0.066677799804542	0.0665726064387927	NA	NA	NA	NA	NA	0.99846261952901	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPS1	Other	-0.205087734406212	-0.205087734406212	-0.205426994707656	NA	NA	NA	NA	NA	0.997871924353615	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPS2	Other	0.0748691340090635	0.0748691340090635	0.0741721525044873	NA	NA	NA	NA	NA	0.990639212204792	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPSM1	Other	0.0840831086605566	0.0840831086605566	0.0841783599359847	NA	NA	NA	NA	NA	0.997006892992003	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPSM2	Other	0.150179969527378	0.150179969527378	0.15237090673472	NA	NA	NA	NA	NA	0.984943241382861	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPSM3	Other	-0.0444447619753849	-0.0444447619753849	-0.0438669780582665	NA	NA	NA	NA	NA	0.991605724920137	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPT	Other	0.147346138658708	0.147346138658708	0.146063062151801	NA	NA	NA	NA	NA	0.979653127933504	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPT2	Other	0.0244311490443891	0.0244311490443891	0.025554747113196	NA	NA	NA	NA	NA	0.993079302874263	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX1	Other	-0.187976353268125	-0.187976353268125	-0.186545581891036	NA	NA	NA	NA	NA	0.979559158136021	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX2	Other	-0.313284586803748	-0.313284586803748	-0.313875349510706	NA	NA	NA	NA	NA	0.994202567397168	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX3	Other	0.0648289652203518	0.0648289652203518	0.0650316639346514	NA	NA	NA	NA	NA	0.993359834579288	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX4	Other	-0.0969490772376782	-0.0969490772376782	-0.0979555406486152	NA	NA	NA	NA	NA	0.992759065731383	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX5	Nonessential	0.0828108339646308	0.0828108339646308	0.0835512998120544	NA	NA	NA	NA	NA	0.989670569378355	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX6	Nonessential	0.117389035136862	0.117389035136862	0.117563946472621	NA	NA	NA	NA	NA	0.991366531318947	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX7	Other	0.0327671512443868	0.0327671512443868	0.0318167916669132	NA	NA	NA	NA	NA	0.987025821955688	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GPX8	Other	-0.257538397375815	-0.257538397375815	-0.256715875253258	NA	NA	NA	NA	NA	0.990056261415091	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD1A	Other	0.0877340448857348	0.0877340448857348	0.0882654615907344	NA	NA	NA	NA	NA	0.997578951007906	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD1B	Other	0.0714970099538978	0.0714970099538978	0.0719237817124564	NA	NA	NA	NA	NA	0.997348639183644	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD1C	Other	0.097690934429319	0.097690934429319	0.0973085554726025	NA	NA	NA	NA	NA	0.99343831832131	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD2	Other	0.0255502661088991	0.0255502661088991	0.0284061526700716	NA	NA	NA	NA	NA	0.9848159778311	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD3	Other	0.0594329323670917	0.0594329323670917	0.0602854790390843	NA	NA	NA	NA	NA	0.990736510484923	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAMD4	Other	0.132394115677382	0.132394115677382	0.128930046823598	NA	NA	NA	NA	NA	0.979493783947939	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAP	Other	-0.109500142816928	-0.109500142816928	-0.109650086856355	NA	NA	NA	NA	NA	0.998443871951337	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAP2	Other	-0.0584466863466592	-0.0584466863466592	-0.0599483687848575	NA	NA	NA	NA	NA	0.984563390922657	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRAPL	Other	-0.0727652005777877	-0.0727652005777877	-0.0728959668100585	NA	NA	NA	NA	NA	0.996901293792266	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRASP	Other	-0.165612986144094	-0.165612986144094	-0.163970317720216	NA	NA	NA	NA	NA	0.988474903341974	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRB10	Other	0.127422921894391	0.127422921894391	0.128833818388259	NA	NA	NA	NA	NA	0.98931537135681	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRB14	Other	0.0802977028273726	0.0802977028273726	0.081805819639572	NA	NA	NA	NA	NA	0.990932206085935	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRB2	Other	-0.0637598453368562	-0.0637598453368562	-0.0626720802717164	NA	NA	NA	NA	NA	0.982097585297892	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRB7	Other	0.100057471456184	0.100057471456184	0.100549344254505	NA	NA	NA	NA	NA	0.990803470831122	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GREB1	Other	0.0269313763858239	0.0269313763858239	0.0258314618502378	NA	NA	NA	NA	NA	0.988346991623636	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GREB1L	Other	0.0847313773637103	0.0847313773637103	0.0831190102314697	NA	NA	NA	NA	NA	0.983903483367444	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GREM1	Other	-0.192155780552115	-0.192155780552115	-0.194032877966574	NA	NA	NA	NA	NA	0.986755979771587	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GREM2	Other	-0.0382580268281133	-0.0382580268281133	-0.0398351184539577	NA	NA	NA	NA	NA	0.983203153264621	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRHL1	Other	0.0332260442849334	0.0332260442849334	0.0335555702236418	NA	NA	NA	NA	NA	0.995324019393125	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRHL2	Other	-0.20501181314428	-0.20501181314428	-0.204247591353015	NA	NA	NA	NA	NA	0.9812358016232	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRHL3	Other	-0.0918457703889525	-0.0918457703889525	-0.0923288385205282	NA	NA	NA	NA	NA	0.993508109066772	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRHPR	Other	-0.0800399059077681	-0.0800399059077681	-0.0809534717215706	NA	NA	NA	NA	NA	0.980675709798473	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIA1	Other	0.0752309578186898	0.0752309578186898	0.0734049023220907	NA	NA	NA	NA	NA	0.985254223595261	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIA2	Other	0.195314944313304	0.195314944313304	0.194407670605408	NA	NA	NA	NA	NA	0.979020007977265	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIA3	Other	0.0146298053169696	0.0146298053169696	0.0143087768492054	NA	NA	NA	NA	NA	0.993346237903077	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIA4	Other	-0.121537234165975	-0.121537234165975	-0.124580936354877	NA	NA	NA	NA	NA	0.980128816473149	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRID1	Other	0.0407210154387036	0.0407210154387036	0.0416065259892266	NA	NA	NA	NA	NA	0.991183556705224	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRID2	Other	-0.0976052693106178	-0.0976052693106178	-0.0953422310012645	NA	NA	NA	NA	NA	0.984800692857201	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRID2IP	Other	0.142791417154196	0.142791417154196	0.144501301828325	NA	NA	NA	NA	NA	0.988441998780976	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIK1	Other	0.0469078997362466	0.0469078997362466	0.0467967980867203	NA	NA	NA	NA	NA	0.998059653589545	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIK2	Other	-0.126330431558237	-0.126330431558237	-0.127179464066392	NA	NA	NA	NA	NA	0.98287033492309	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIK3	Other	0.0355223192852706	0.0355223192852706	0.0351784838542878	NA	NA	NA	NA	NA	0.994368976532654	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIK4	Other	0.0609610487779767	0.0609610487779767	0.0608398139836583	NA	NA	NA	NA	NA	0.992336468962631	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIK5	Other	-0.100039347976721	-0.100039347976721	-0.0992666763629259	NA	NA	NA	NA	NA	0.984067640613503	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN1	Other	-0.0232558219088176	-0.0232558219088176	-0.0237776292975965	NA	NA	NA	NA	NA	0.995506788375917	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN2A	Other	0.00776286891306797	0.00776286891306797	0.00831698215250556	NA	NA	NA	NA	NA	0.989001579463928	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN2B	Other	0.0574170104955917	0.0574170104955917	0.0576729843904023	NA	NA	NA	NA	NA	0.992682322740312	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN2C	Other	0.111637195258788	0.111637195258788	0.112147149669022	NA	NA	NA	NA	NA	0.990276497281379	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN2D	Other	-0.138317064753144	-0.138317064753144	-0.138897563561923	NA	NA	NA	NA	NA	0.97508729192577	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN3A	Other	0.00936035699309671	0.00936035699309671	0.00708041422303295	NA	NA	NA	NA	NA	0.983852984575484	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIN3B	Other	-0.00356264326562047	-0.00356264326562047	-0.00219161898937578	NA	NA	NA	NA	NA	0.984980009266646	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRINA	Other	-0.0914374785943339	-0.0914374785943339	-0.090667130678281	NA	NA	NA	NA	NA	0.982406600564393	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRIPAP1	Other	0.0736908340923251	0.0736908340923251	0.073880059568662	NA	NA	NA	NA	NA	0.997089183681612	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRK4	Other	0.170343362508655	0.170343362508655	0.170745221477541	NA	NA	NA	NA	NA	0.994671132557685	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRK5	Other	-0.0603013921416383	-0.0603013921416383	-0.0589772284094105	NA	NA	NA	NA	NA	0.990696997128149	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRK6	Other	-0.10100396484385	-0.10100396484385	-0.101233723518359	NA	NA	NA	NA	NA	0.998652014680894	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRK7	Other	-0.086563341654177	-0.086563341654177	-0.0852510102605135	NA	NA	NA	NA	NA	0.992382021960607	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM1	Other	0.0671517624148001	0.0671517624148001	0.0662813456485065	NA	NA	NA	NA	NA	0.987715748181236	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM2	Other	0.0812740333454346	0.0812740333454346	0.0807758158282327	NA	NA	NA	NA	NA	0.991663207303421	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM3	Other	0.0510734468865221	0.0510734468865221	0.0524367139502037	NA	NA	NA	NA	NA	0.988431773647726	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM4	Nonessential	0.125037467534272	0.125037467534272	0.125145421749045	NA	NA	NA	NA	NA	0.997938581894533	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM5	Nonessential	0.0698152474255449	0.0698152474255449	0.0691005068049673	NA	NA	NA	NA	NA	0.990373306293859	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM6	Nonessential	0.0639539192233518	0.0639539192233518	0.0642204509587897	NA	NA	NA	NA	NA	0.992902690210181	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM7	Other	-0.0221640903013827	-0.0221640903013827	-0.0221411768021167	NA	NA	NA	NA	NA	0.999727226561091	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRM8	Other	0.111837922058053	0.111837922058053	0.11000853629347	NA	NA	NA	NA	NA	0.984576918291373	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRN	Other	-0.0193024322940086	-0.0193024322940086	-0.0182224049349992	NA	NA	NA	NA	NA	0.985713401018083	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRP	Other	0.0160977888827853	0.0160977888827853	0.0157115228404313	NA	NA	NA	NA	NA	0.996140822794133	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRPEL1	Other	-0.258329486200191	-0.258329486200191	-0.258771362468709	NA	NA	NA	NA	NA	0.993243504739869	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRPEL2	Other	-0.05606474039858	-0.05606474039858	-0.0567836218815961	NA	NA	NA	NA	NA	0.981054873198022	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRPR	Other	0.0287852374418455	0.0287852374418455	0.0285886484122126	NA	NA	NA	NA	NA	0.996601206125721	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRSF1	Other	-0.190689363826287	-0.190689363826287	-0.190414369217008	NA	NA	NA	NA	NA	0.993450118947472	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRTP1	Other	-0.0405277097303202	-0.0405277097303202	-0.0406644801088207	NA	NA	NA	NA	NA	0.999075538439527	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRWD1	Other	-0.0772603821462063	-0.0772603821462063	-0.0760841926257029	NA	NA	NA	NA	NA	0.988851709874258	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRXCR1	Other	-0.0434387850024034	-0.0434387850024034	-0.0447279650723869	NA	NA	NA	NA	NA	0.989011819983943	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GRXCR2	Other	-0.0463326159677294	-0.0463326159677294	-0.0456795594093252	NA	NA	NA	NA	NA	0.986365074620059	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSAP	Other	-0.0154195967589941	-0.0154195967589941	-0.0128388978792768	NA	NA	NA	NA	NA	0.986982127599233	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSC	Other	0.177862564296238	0.177862564296238	0.179079750500972	NA	NA	NA	NA	NA	0.98485737783124	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSC2	Nonessential	0.0136316749085872	0.0136316749085872	0.0141274105043617	NA	NA	NA	NA	NA	0.994121328935218	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSDMA	Other	-0.129259667729906	-0.129259667729906	-0.13114423813351	NA	NA	NA	NA	NA	0.977814794999159	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSDMB	Other	-0.186613905073218	-0.186613905073218	-0.184532524517188	NA	NA	NA	NA	NA	0.983367972515234	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSDMC	Other	0.0128537970751498	0.0128537970751498	0.0106505003929152	NA	NA	NA	NA	NA	0.98432399841291	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSDMD	Other	0.116427308161246	0.116427308161246	0.116291100966933	NA	NA	NA	NA	NA	0.997515271362272	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSE1	Other	-0.064262054730099	-0.064262054730099	-0.067631697258	NA	NA	NA	NA	NA	0.980717689990661	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSG1	Other	-0.0186515600100446	-0.0186515600100446	-0.0163025881261621	NA	NA	NA	NA	NA	0.986798177823197	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSG1L	Other	0.17066059961686	0.17066059961686	0.171949202393464	NA	NA	NA	NA	NA	0.981474977501356	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSG2	Other	0.154469425582969	0.154469425582969	0.153930078020946	NA	NA	NA	NA	NA	0.984657158331945	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSK3A	Other	-0.0171750141054199	-0.0171750141054199	-0.0168854701213123	NA	NA	NA	NA	NA	0.998258390927002	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSK3B	Other	-0.198457460090559	-0.198457460090559	-0.197542784059515	NA	NA	NA	NA	NA	0.989580580046749	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSKIP	Other	0.0543097186199739	0.0543097186199739	0.0548705504125273	NA	NA	NA	NA	NA	0.991675507394594	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSN	Other	-0.031418570933583	-0.031418570933583	-0.0326069256198097	NA	NA	NA	NA	NA	0.984157297175979	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSPT1	Other	-0.289522730080876	-0.289522730080876	-0.289508121115231	NA	NA	NA	NA	NA	0.999691027527322	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSPT2	Other	-0.179957856894123	-0.179957856894123	-0.178601859845829	NA	NA	NA	NA	NA	0.979608381150114	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSR	Other	-0.0775275181747327	-0.0775275181747327	-0.0781053054245646	NA	NA	NA	NA	NA	0.993991769159861	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSS	Other	0.0366140049513136	0.0366140049513136	0.0358268594013359	NA	NA	NA	NA	NA	0.988427452467175	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTA1	Other	0.0726758642557865	0.0726758642557865	0.0724890702176335	NA	NA	NA	NA	NA	0.996276677000484	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTA2	Other	-0.116910645789767	-0.116910645789767	-0.11383316844655	NA	NA	NA	NA	NA	0.983678407225856	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTA3	Other	0.0701921452453953	0.0701921452453953	0.0695146987012082	NA	NA	NA	NA	NA	0.988576321581727	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTA4	Other	0.0614639052022857	0.0614639052022857	0.0622157402793382	NA	NA	NA	NA	NA	0.991105478629495	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTA5	Nonessential	0.127939445796849	0.127939445796849	0.129633901518674	NA	NA	NA	NA	NA	0.984207054021592	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTCD	Other	0.0884625800349337	0.0884625800349337	0.0902478749563711	NA	NA	NA	NA	NA	0.986127123730795	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTK1	Other	-0.0451014815579484	-0.0451014815579484	-0.044614878994942	NA	NA	NA	NA	NA	0.983186876245472	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTM1	Other	0.0287777667950172	0.0287777667950172	0.0281153621811286	NA	NA	NA	NA	NA	0.989266786672802	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTM2	Other	0.0246900599141317	0.0246900599141317	0.0252066651198574	NA	NA	NA	NA	NA	0.990482660943087	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTM3	Other	-0.200098764111125	-0.200098764111125	-0.201327820383698	NA	NA	NA	NA	NA	0.977552462507502	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTM4	Other	-0.107941975485857	-0.107941975485857	-0.107511279755441	NA	NA	NA	NA	NA	0.984838087772515	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTM5	Other	0.149591312479735	0.149591312479735	0.151411692308223	NA	NA	NA	NA	NA	0.985082239252256	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTO1	Other	0.027563699596484	0.027563699596484	0.0241009478824228	NA	NA	NA	NA	NA	0.981973701973032	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTO2	Other	-0.096652372298172	-0.096652372298172	-0.0962631584187733	NA	NA	NA	NA	NA	0.997299590143113	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTP1	Other	-0.265746377346452	-0.265746377346452	-0.265624325876245	NA	NA	NA	NA	NA	0.994765361651815	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTT1	Other	0.0499161500644987	0.0499161500644987	0.0498653038704775	NA	NA	NA	NA	NA	0.998532125238587	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTT2	Other	-0.153640168969541	-0.153640168969541	-0.154524854411565	NA	NA	NA	NA	NA	0.988731441089503	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTT2B	Other	-0.199869584185834	-0.199869584185834	-0.200261852285406	NA	NA	NA	NA	NA	0.996084444359967	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
GSTZ1	Other	0.159017299035628	0.159017299035628	0.160791899355229	NA	NA	NA	NA	NA	0.984374439997054	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
